Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
195,0,2227,152.343,0.829306226726791,443.827570722946,9.01302200269421
196,0,8735,547.318,2.72901981645275,419.348597595879,858.957985117344
197,0,10236,650.951,3.29424925031067,458.486713559984,793.984466588511
198,0,10209,608.361,2.88489268413422,458.816240572044,179.627975315898
199,0,26,43.608,5.82035033258051,341.769230769231,1277.88461538462
200,0,4535,348.513,2.13133054762615,395.850275633958,968.538699007718
201,0,5710,382.337,2.0372610591679,413.716987740806,228.767250437828
202,0,9202,555.746,2.67091826561237,456.859378396001,118.689089328407
203,0,4113,348.066,2.34398393665763,423.216630196937,82.9158764891806
204,0,2721,224.254,1.47076061225718,384.908122013965,929.674751929438
206,0,737,101.699,1.11675013392094,368.123473541384,808.115332428765
210,0,3691,354.664,2.71194143428455,444.290165266865,1166.37442427526
211,0,946,121.034,1.23229240627025,379.184989429175,1106.61839323467
212,0,5765,493.388,3.36022214324654,473.197918473547,739.941717259323
213,0,2205,187.129,1.2637574700368,410.590022675737,824.183673469388
215,0,777,107.835,1.1909364910202,396.052767052767,1091.16988416988
217,0,4891,403.565,2.64983883954027,479.007973829483,1217.35800449806
218,0,678,99.532,1.16274881047036,404.777286135693,1184.31268436578
219,0,42053,2256.939,9.6390180884163,897.407628468837,733.323068508786
220,0,889,127.12,1.44649235749483,416.309336332958,1265.72103487064
221,0,1710,210.715,2.06625981980961,448.740350877193,1189.63099415205
222,0,2989,288.321,2.21318017926674,469.298427567748,689.233522917364
224,0,6029,374.883,1.85496767330515,480.48399402886,657.520484325759
225,0,2338,212.758,1.54069767589672,444.730538922156,1098.49358426005
226,0,2493,225.677,1.62570768005737,454.285599679101,939.184516646611
227,0,741,96.43,0.998610806602936,429.566801619433,951.975708502024
228,0,1946,303.769,3.77341179856119,493.287255909558,762.675231243577
230,0,8558,603.446,3.38606023517972,554.480836644076,295.73264781491
231,0,7362,416.601,1.87600909285111,516.415919587069,915.260798696007
233,0,1789,184.399,1.51250534643638,467.446618222471,1265.56903297932
234,0,5648,446.655,2.8108640942429,534.743803116147,332.608179886686
235,0,13,22.693,3.15232226859617,447.076923076923,1277.92307692308
236,0,2555,228.207,1.62202354886645,491.557338551859,446.874755381605
237,0,7296,466.469,2.37329041452913,547.320860745614,854.01795504386
238,0,1642,153.603,1.14344789427446,472.260048721072,397.598051157125
239,0,1324,175.335,1.84773372750389,482.936555891239,548.582326283988
240,0,620,89.665,1.0319160138221,466.340322580645,528.437096774193
241,0,20050,861.595,2.94633482483287,648.548478802992,615.381496259352
242,0,866,111.805,1.14866845848568,479.16974595843,64.3810623556582
243,0,2164,183.854,1.24302265921523,498.549907578558,213.899722735675
244,0,695,111.175,1.41520582553561,485.697841726619,244.58417266187
245,0,5260,343.402,1.78406236662169,529.343346007605,979.560836501901
246,0,110,37.505,1.01759693547959,470.918181818182,237.218181818182
247,0,6264,402.832,2.06151411175499,545.317369093231,1102.45913154534
248,0,925,107.562,0.995327815291206,487.143783783784,1099.60216216216
250,0,1103,224.177,3.62574059887197,550.47416137806,1272.6690843155
251,0,583,90.219,1.11100905671635,491.996569468268,528.432246998285
252,0,1295,139.319,1.1927270385745,508.418532818533,780.230115830116
253,0,2514,231.342,1.69407968404011,536.907319013524,401.389419252188
254,0,7112,410.771,1.88798238752058,568.561867266592,30.8368953880765
255,0,543,86.597,1.09899571780683,504.957642725599,394.523020257827
