Label,centerX,centerY,perimeter,area,ch_perimeter,ch_area,pconvexity,aconvexity
330,1554.324,1384.9693333333332,107.15432893255071,750,106.72689519024328,788.0,0.9960110455026369,0.9517766497461929
331,1590.1113172541743,2778.2048546691403,415.4041122946064,6468,355.03274300539283,8227.0,0.8546683398107577,0.7861918074632308
332,1588.5135082979546,1388.1132767271324,375.36248173426384,5182,323.1496528734196,7343.0,0.8609002460245665,0.7057061146670298
333,1578.619708029197,1822.1726277372263,232.82337649086287,2740,217.52454276548812,3228.500000000001,0.9342899585258134,0.8486913427288212
334,1652.085985018247,1462.7074716691209,868.3056992722711,15619,599.7650640851795,23261.000000000004,0.6907303091386408,0.6714672628003954
335,1567.8025751072962,2219.1491416309013,125.15432893255071,932,122.49000090218235,984.4999999999999,0.978711659012576,0.9466734382935501
336,1569.5976744186046,1851.0058139534883,119.98275605729691,860,119.0951921135872,906.9999999999999,0.9926025707953745,0.9481808158765161
337,1637.031872137583,2471.223852696514,570.7422074112308,10699,460.0012881270085,14813.999999999998,0.8059703350370383,0.7222222222222223
338,1635.1618265571801,24.694772681754458,344.8061325481598,4993,327.1401406298996,5646.5,0.9487654358473663,0.8842645886832551
339,1627.1156858357574,2228.664690087268,514.6295090390227,8938,414.97051502823024,11982.000000000004,0.8063480770916391,0.745952261725922
340,1615.885228016583,1842.8833733362426,590.9137802864846,9166,454.9703087489029,13256.499999999996,0.7699436430951498,0.6914343906762722
341,1602.026595744681,2853.796808510638,127.84062043356596,940,127.00355407503258,998.5000000000001,0.9934522661444031,0.9414121181772658
342,1692.4060322740145,224.10212612936576,1016.5189027078676,22247,732.3400040380778,35858.50000000001,0.720439139977844,0.6204107812652508
343,1719.0167367973145,1839.6611980521016,1065.9453095790604,21151,731.8174166876364,32648.0,0.6865431182174154,0.6478497917177163
344,1735.6567854341274,478.0266297840717,1253.1412690719537,24221,785.8324199741295,42261.0,0.6270900491180041,0.5731288895198883
345,1615.5601404741,2541.1299385425814,129.88225099390857,1139,128.62788100030602,1198.5,0.9903422524324638,0.950354609929078
346,1883.1706850613793,1722.6614250453601,2832.544514814783,61177,1349.5001897655693,113596.99999999999,0.47642682496511857,0.5385441516941469
347,1649.8282460136675,1916.6075170842826,343.5046173579948,4390,282.38480488088754,5487.499999999999,0.8220698954581761,0.8000000000000002
348,1658.405793573515,1580.6959591041868,318.71782079359116,4108,286.1104018609331,5471.499999999999,0.8976918866617899,0.7507995979164764
349,1664.9673433362755,2320.7069726390114,356.73506473629425,5665,321.7858553217456,6440.500000000002,0.9020303500571669,0.8795900939368059
350,1620.409090909091,1413.4246753246753,110.42640687119285,770,109.0365291299807,809.0,0.987413538295841,0.9517923362175525
351,1908.840272851941,951.585957819076,3401.8258274694144,84588,1611.8182358489792,155292.00000000003,0.4738097473520551,0.5447028823120315
352,1654.1061980347695,2527.1421012849582,352.04877323527904,5292,303.6007278621345,6544.500000000001,0.862382575778027,0.8086179234471693
353,1673.0391774046595,2849.9204737732657,421.1076477383248,7683,385.0617485301751,8710.999999999998,0.9144021738817992,0.8819882906669729
354,1785.244230426253,1420.7926520420901,1387.6093065034893,28035,849.0939489668509,45921.0,0.6119113968083751,0.6105049977134644
355,1651.19256381798,1548.8207547169811,182.06601717798213,1802,171.70993298320624,2060.0,0.9431190710089951,0.874757281553398
356,1752.131678791465,1252.5320756030492,1385.479364188578,28729,764.0839449281588,44029.99999999999,0.5514942803754088,0.6524869407222349
357,1687.3037158919512,354.7209653092006,450.445742854949,7293,387.2610675367232,9478.000000000004,0.859728554836021,0.7694661320953785
358,1653.8956442831216,2277.3493647912887,136.5685424949238,1102,134.96693199142175,1159.9999999999998,0.9882724786085962,0.9500000000000002
359,1656.9512195121952,3.395121951219512,130.21320343559643,410,131.18755568564075,447.00000000000006,1.007482745407813,0.9172259507829976
360,1652.160777385159,1082.9063604240282,139.92388155425118,1132,137.68148280931854,1213.5,0.9839741528034782,0.9328388957560775
361,1726.9586812245773,1520.0064226075788,593.3279938488577,9342,464.2351535561018,13607.0,0.7824258392809955,0.6865583890644521
362,1665.3926380368098,1867.8,118.8111831820431,815,116.01922079665542,878.0,0.9765008452015008,0.928246013667426
363,1732.5508857242098,1081.1346995484544,863.9797974644666,14395,593.294340425614,24566.0,0.6866993211725124,0.5859724822925996
364,1758.8669732128535,2283.6950221889538,958.6904755831214,18703,652.3099225033399,28050.5,0.6804176521171484,0.6667617333024367
365,1681.9188829787233,1549.876329787234,109.05382386916237,752,107.40796904275138,812.5,0.9849078668861202,0.9255384615384615
366,1877.4509966980556,2700.559752965635,3032.5739520663055,81770,1458.6893834763525,142221.0,0.48100702786899724,0.5749502534787408
367,1757.8097883043388,606.4317753091595,613.7716446627535,9542,465.32142643946105,14325.0,0.7581344470468968,0.666108202443281
368,1784.6008009465731,2833.043141894967,589.7300141024109,10987,485.379190307066,15950.0,0.8230532255439459,0.6888401253918496
369,1737.2130235602094,936.540085078534,316.73506473629425,6112,301.85476451041654,6437.5,0.9530197256869344,0.9494368932038835
370,1734.220536756126,407.10968494749125,115.15432893255071,857,114.76484105038448,907.4999999999999,0.9966176878821953,0.9443526170798899
371,1739.318225650916,2032.5805207328833,130.36753236814712,1037,127.9626467636087,1092.0,0.9815530327156364,0.9496336996336996
372,1752.2745635056488,1084.9195480999658,212.2670273047588,2921,203.03719191888186,3098.9999999999995,0.9565178091808608,0.942562116811875
373,1948.255288865886,744.4205861422009,1429.0235200658624,30914,985.2836453787706,56172.5,0.6894803560219638,0.5503404690907473
374,1791.686491616577,375.8506801645049,404.58787847867995,6322,351.73432966608823,8221.999999999998,0.8693644777215517,0.7689126733154952
